Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,BMW SEATTLE,601-699 S Plummer St,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.5940418,-122.3239773,2015-04-23,64185,2015-04-23 07:41:30 UTC,,,,,,,,,J1772
ELEC,City of Boulder - Pearl Street Parking Garage,1500 Pearl St,,Boulder,CO,80302,,303-413-7300,E,,Public,24 hours daily; pay lot,,,,,1,1,,,,,200-8,40.018536,-105.275296,2015-01-06,53938,2015-01-06 17:48:58 UTC,LG,,,2013-06-01,,,,,NEMA520 J1772
ELEC,NATIONAL GRID,Tricentennial Dr,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.6904954,-73.8329798,2015-04-23,66354,2015-04-23 08:29:00 UTC,,,,,,,,,J1772
LPG,Santo Propane,20001 State Highway 281,At junction of FM 4,Lipan,TX,76462,,254-646-2237,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,GPS,32.463872,-98.142506,2015-01-06,20122,2015-01-06 17:48:41 UTC,P,,,,,,true,,
E85,Holiday Stationstore #4,1444 E Minnehaha,,St. Paul,MN,55106,,651-771-8157,E,,Public - Credit card after hours,6am-11pm daily,A Cash D M V Voyager,,,,,,,,,,200-8,44.96279879999999,-93.03935489999999,2015-03-04,18980,2015-03-04 14:11:08 UTC,P,,,2000-03-15,,,,false,
LPG,INDOT - Versailles Maintenance Unit,1805 S US Highway 421,,Versailles,IN,47042,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,39.052062,-85.2598275,2015-01-06,42841,2015-01-06 17:49:25 UTC,SG,,,,,,false,,
E85,J & H Family Store Cedar Rock - Mobil,11800 Northland Dr NE,,Rockford,MI,49341,,616-696-9900,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,43.1791065,-85.5510228,2015-01-06,42621,2015-01-06 17:45:36 UTC,P,,,2011-12-15,,,,false,
ELEC,Advocate BroMenn,1304 Franklin,Outside front entrance,Normal,IL,61761,,309-454-0755,E,,Private,Employee use only,,,,,,1,,,,,200-8,40.4963905,-88.9910596,2015-01-06,61474,2015-01-06 17:46:16 UTC,P,,,2013-12-01,,,,,J1772
BD,Fort Meade,Fort Meade,,Fort Meade,MD,20755,,,E,,Private,,,B20,,,,,,,,,200-5,39.1089644,-76.745195,2015-01-06,62684,2015-01-06 17:43:42 UTC,FG,6,Department of Army,2014-06-30,,,,,
E85,Brookings BP,2420 6th St,,Brookings,SD,57006,,605-692-6880,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,44.3113737,-96.76394839999999,2015-01-06,26850,2015-01-06 17:47:31 UTC,P,,,2005-04-15,,,,false,
ELEC,Courtesy Nissan of Tampa,3800 W Hillsborough Ave,,Tampa,FL,33614,,813-870-3333,E,,Private,,,,,,,1,,,,,200-8,27.994831,-82.506755,2015-01-06,47679,2015-02-10 18:32:26 UTC,P,,,2011-03-15,,,,,J1772
BD,Paia Chevron,99 Hana Hwy,Maui,Paia,HI,96779,,808-579-9440,E,,Public,6am-10pm daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,20.9160688,-156.3816322,2015-04-03,30605,2015-04-03 17:10:51 UTC,P,,,2003-06-15,,,,,
ELEC,PERILLO BMW,1035 N Clark St,,Chicago,IL,60610,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.9012134,-87.6311337,2015-04-23,58335,2015-04-23 08:31:07 UTC,,,,,,,,,J1772
ELEC,Continental Motors,5750 La Grange Rd,,Countryside,IL,60525,,708-352-9200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.785448,-87.8689179,2015-01-06,46809,2015-02-10 18:47:29 UTC,P,,,2012-01-31,,,,,J1772
ELEC,MLK,7536 NE Martin Luther King Jr Blvd,,Portland,OR,97211,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,45.577841,-122.660992,2015-04-23,61110,2015-04-23 07:58:55 UTC,,,,,,,,,NEMA520 J1772
LPG,Heritage Propane,2105 N St. Louis St,,Batesville,AR,72501,,870-793-7561,E,,Public,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,35.8124437,-91.60078329999999,2015-04-03,35999,2015-04-03 16:56:56 UTC,P,,,,,,false,,
ELEC,Wayne State University - Lot #50,1200 W Warren,,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,1,,,,,GPS,42.3535883333534,-83.0752607214385,2015-02-03,64736,2015-02-03 18:12:17 UTC,P,,,2014-11-15,,,,,J1772
CNG,City of Greenbelt Public Works Department,555 Crescent Rd,Crescent Rd and Ridge Rd,Greenbelt,MD,20770,,,E,,Private,,,,B,3000 3600,,,,,,,200-8,39.0053493,-76.8903308,2015-01-06,35941,2015-01-06 17:48:35 UTC,LG,,,2004-06-01,,LD,,,
ELEC,ComEd,919 W First St,,Dixon,IL,60121,,,E,,Private,Employee and fleet use only,,,,,,1,,,,,200-8,41.8987202,-87.9583426,2015-02-03,65263,2015-02-03 18:13:11 UTC,T,,,2012-12-31,,,,,J1772
ELEC,MGE,5973 Executive Dr,,Fitchburg,WI,53719,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,43.0114059,-89.4590683,2015-04-23,38978,2015-04-23 07:58:31 UTC,,,,,,,,,NEMA520 J1772
ELEC,Lujack Nissan,3750 N Harrison St,,Davenport,IA,52806,,563-386-1511,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.5655933,-90.5775592,2015-01-06,44495,2015-02-10 18:44:26 UTC,P,,,2011-11-30,,,,,J1772
E85,Pearl Harbor Naval Shipyard - Paul Hamilton,Paul Hamilton,,Honolulu,HI,96860,,,E,,Private - Government only,,,,,,,,,,,,GPS,21.349336,-157.949789,2015-01-06,48541,2015-01-06 17:47:07 UTC,FG,14,Department of Navy,2012-07-01,,,,false,
LPG,INDOT - Brookville Maintenance Unit,540 E 9th St,,Brookville,IN,47012,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,39.423791,-85.007902,2015-01-06,42753,2015-01-06 17:49:51 UTC,SG,,,,,,false,,
BD,Jackson County - North Carolina DOT,NC-116,0.2 miles W. of NC 107,Sylvia,NC,28779,,,E,,Private - Government only,,,B20,,,,,,,,,GPS,35.350833,-83.206128,2015-01-06,34651,2015-01-06 17:49:27 UTC,SG,,,2009-01-01,,,,,
ELEC,Jackson Community College,2111 Emmons Rd,Located at the entrance to Whiting Hall,Jackson,MI,49201,,517-796-8620,E,,Public,24 hours daily,,,,,,3,,,,,200-8,42.163918,-84.400846,2015-01-06,53691,2015-01-06 17:43:24 UTC,P,,,2013-11-25,,,,,J1772
LPG,U-Haul,1921 Riverway Dr,,Lancaster,OH,43130,,740-689-8888,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,39.736841,-82.633966,2015-03-04,46862,2015-03-04 14:16:22 UTC,P,,,,,,true,,
CNG,Oklahoma Natural Gas - Clinton Service Center,500 W Commerce,"I-40, exit at mile marker 65A",Clinton,OK,73601,,888-609-2410  800-664-5463,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3000,,,,,,,200-8,35.479664,-98.9797011,2015-01-06,20918,2015-01-06 17:47:14 UTC,T,,,2001-05-15,,MD,,,
LPG,U-Haul,7733 1st Ave N,,Birmingham,AL,35206,,205-833-1208,E,,Public,"7am-7pm Sat, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,33.5622639,-86.728333,2015-01-06,19642,2015-01-22 19:52:16 UTC,P,,,,,,true,,
E85,Holiday Stationstore #306,4167 Ball Rd NE,Highway 35 and Lexington,Blaine,MN,55014,,763-785-4237,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,45.157159,-93.1643222,2015-03-04,27846,2015-03-04 01:21:02 UTC,P,,,2005-06-15,,,,false,
ELEC,Fort Collins Mitsubishi,2712 S College Ave,,Fort Collins,CO,80525,,970-286-2200,E,,Private,Service center use only,,,,,,1,,,,,200-8,40.550076,-105.076295,2015-01-06,63538,2015-01-06 17:47:47 UTC,P,,,2014-07-01,,,,,J1772
ELEC,"Walgreens - Portland, OR #4943",12215 SE Powell Blvd,,Portland,OR,97236,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,45.4970647,-122.5375405,2015-04-23,43752,2015-04-23 07:34:30 UTC,,,,,,,,,J1772
ELEC,CVC CNTR GARAGE,100 Civic Center Dr,,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,33.6091872,-117.8724421,2015-04-23,51929,2015-04-23 08:11:34 UTC,,,,,,,,,NEMA520 J1772
ELEC,UTEP Academic Services Bldg Parking Lot,501 W Schuster Ave,,El Paso,TX,79902,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,31.766949,-106.501929,2015-04-23,50892,2015-04-23 07:14:29 UTC,,,,,,,,,J1772
ELEC,Bill Ray Nissan,2724 N Highway 17-92,,Longwood,FL,32750,,407-831-1318,E,,Private,,,,,,,1,,,,,200-8,28.721382,-81.3190474,2015-01-06,46587,2015-02-10 18:34:30 UTC,P,,,2012-01-31,,,,,J1772
LPG,U-Haul,20024 International Blvd,At 200th,SeaTac,WA,98198,,206-878-8158,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash A D M V,,,,,,,,,,200-8,47.4224423,-122.2962862,2015-01-06,20709,2015-04-07 20:48:25 UTC,P,,,,,,false,,
LPG,Titan Propane,Highway 5 S,,Ava,MO,65608,,417-683-3114,E,,Public - Call ahead,8am-5pm M-F; best to come at 8am or 4pm,Cash D M V,,,,,,,,,,GPS,36.878819,-92.665925,2015-01-06,36056,2015-01-06 17:46:25 UTC,P,,,,,,false,,
ELEC,THE BOEING CO,"18001 Canyon Road East, Puyallup, WA, Building 24-60",,Puyallup,WA,98375,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.0867837,-122.34744,2015-04-23,66328,2015-04-23 07:56:10 UTC,,,,,,,,,J1772
CNG,Clean Energy - Port of Oakland,205 Brush St,"From 880 exit Market St, travel toward Harbor terminals, turn left on 5th St, then turn right on Brush St",Oakland,CA,94607,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,37.798972,-122.283854,2015-03-04,30630,2015-03-04 14:18:50 UTC,P,,,2007-08-15,,HD,,,
LPG,Starkville LP Gas,1425 Old Highway 25 S,Louisville St,Starkville,MS,39759,,662-323-3146,E,,Public - Call ahead,8am-5pm M-F,Checks Cash D M V,,,,,,,,,,GPS,33.4318036,-88.828931,2015-01-06,35916,2015-01-06 17:46:29 UTC,P,,,,,,false,,
ELEC,CARCHARGING,4401 Gulf Blvd,,St Pete Beach,FL,33706,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,27.71908,-82.7388916,2015-04-23,43128,2015-04-23 07:42:10 UTC,,,,,,,,,J1772
ELEC,Mohegan Sun,1 Mohegan Sun Blvd,,Uncasville,CT,06382,,860-862-7360,E,,Public,24 hours daily,,,,,2,5,,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.491597,-72.091456,2015-04-03,52651,2015-04-03 17:09:01 UTC,P,,,2011-01-01,,,,,NEMA520 J1772 TESLA
E85,Road Ranger #207,2001 N State St,,Belvidere,IL,61008,,815-957-4063,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.273625,-88.86332399999999,2015-01-06,48929,2015-01-06 17:48:14 UTC,P,,,2011-12-15,,,,false,
ELEC,Hampton Inn,450 State St,,Schenectady,NY,12305,,518-377-4500,E,,Public - Call ahead,24 hours daily,,,,,,2,,,,,GPS,42.812131,-73.940942,2015-04-03,61052,2015-04-03 16:59:41 UTC,SG,,,2014-01-01,,,,,J1772
ELEC,Vogler Motor Co,1170 E Main St,,Carbondale,IL,62901,,618-457-8135,E,,Public - Call ahead,Dealership business hours; Ford use only,,,,,,1,,,,,200-8,37.7297953,-89.1952719,2015-01-06,52071,2015-01-06 17:48:37 UTC,P,,,2013-04-01,,,,,J1772
ELEC,"Walgreens - Philadelphia, PA #6895",300 N 63rd St,,Philadelphia,PA,19139,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.967681,-75.246311,2015-04-23,43757,2015-04-23 07:34:38 UTC,,,,,,,,,J1772
E85,Griffin U-Gas,4997 Volunteer Rd,,Southwest Ranches,FL,33330,,954-680-9060,E,,Public,24 hours daily,A Checks Cash D M V,,,,,,,,,,200-8,26.059089,-80.346464,2015-01-06,53337,2015-01-06 17:47:22 UTC,P,,,2010-01-15,,,,false,
ELEC,PSEJATC,550 SW 7th St,,Renton,WA,98057,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,47.474171,-122.224102,2015-04-23,47877,2015-04-23 07:11:06 UTC,,,,,,,,,J1772
LPG,Valley Wide Propane,375 E 2nd St,Highway 30 E,Soda Springs,ID,83276,,208-547-2555,E,,Public,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,42.6508432,-111.5977566,2015-02-03,14604,2015-02-03 18:09:27 UTC,P,,,,,,true,,
LPG,Camping World,8610 Triad Dr,,Colfax,NC,27235,,336-993-2957,E,,Public,8am-5pm M-Sat,A Checks Cash D M V,,,,,,,,,,200-8,36.095217,-79.997736,2015-01-06,51385,2015-01-23 16:24:15 UTC,P,,,,,,false,,
ELEC,Napleton Nissan,3870 Blue Heron Blvd,,Riviera Beach,FL,33404,,561-848-0688,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,26.7819879,-80.097581,2015-01-06,46619,2015-02-10 18:34:14 UTC,P,,,2012-01-31,,,,,J1772
LPG,Ferrellgas,400 N Old Dixie Hwy,4 blocks North of Indian Town Road,Jupiter,FL,33458,,561-844-9717,E,,Public - Call ahead,8am-4:30pm M-F,A Cash D M V,,,,,,,,,,200-8,26.9379,-80.094711,2015-01-06,15244,2015-01-06 17:43:42 UTC,P,,,,,,true,,
ELEC,CARCHARGING,85 Pleasant Valley Rd,,Harrisonburg,VA,22801,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.4053268,-78.906929,2015-04-23,49603,2015-04-23 07:41:54 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,79 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,43.0955637,-73.7469552,2015-04-23,53128,2015-04-23 08:26:22 UTC,,,,,,,,,J1772
LPG,WTG Fuels,201 E 1st St,"At First and Goodnight, northeast corner of Courthouse",Claude,TX,79019,,806-226-3231,E,,Public,"7am-5pm M-F, 7am-12pm Sat",A Cash D M V,,,,,,,,,,200-8,35.1095032,-101.3579384,2015-01-06,20286,2015-01-06 17:49:07 UTC,P,,,,,,false,,
LPG,Bowman Gas Co,12046 M-28,,Newberry,MI,49868,,906-293-2930,E,,Public,7:30am-4pm M-F,Cash D M V,,,,,,,,,,GPS,46.355064,-85.509606,2015-01-06,15717,2015-01-06 17:45:59 UTC,P,,,,,,false,,
BD,Currituck County - North Carolina DOT,Lucinda Ln,"Off Highway 158, pumps at end of road",Poplar Branch,NC,27966,,,E,,Private - Government only,,,B20,,,,,,,,,GPS,36.106211,-75.82845,2015-01-06,34681,2015-01-06 17:48:47 UTC,SG,,,2009-01-01,,,,,
BD,Pilot Travel Center #409,2320 Highway 46 S,,Dickson,TN,37055,,615-446-4600,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,200-8,36.0226364,-87.3412201,2015-01-06,35417,2015-01-06 17:44:03 UTC,P,,,2010-02-22,,,,,
ELEC,Mac Haic Ford,10333 Katy Fwy,,Houston,TX,77024,,713-932-5000,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,,,200-8,29.7830091,-95.552589,2015-01-06,53990,2015-01-06 17:49:40 UTC,P,,,2013-04-01,,,,,J1772
E85,Veterans Administration - Montana Health Care System,3687 Veterans Dr,,Fort Harrison,MT,59636,,,T,,TEMPORARILY UNAVAILABLE (Private - Government only),,,,,,,,,,,,GPS,46.61861,-112.102,2015-01-06,48562,2015-01-06 17:45:45 UTC,FG,19,Department of Veterans Affairs,,,,,false,
ELEC,Hoselton Nissan,66 Marsh Rd,,East Rochester,NY,14445,,585-385-3560,E,,Private,,,,,,,1,,,,,200-8,43.100195,-77.4825982,2015-01-06,44334,2015-02-10 18:48:13 UTC,P,,,2011-11-30,,,,,J1772
CNG,EDCO - San Marcos,224 S Las Posas Rd,,San Marcos,CA,92078,,800-920-1166,E,,Private,,,,T,3600,,,,,,,200-8,33.141665,-117.1934226,2015-01-06,53624,2015-04-17 20:32:45 UTC,P,,,2014-08-15,,HD,,,
ELEC,Pohanka Nissan - Salisbury,2012 N Salisbury Blvd,,Salisbury,MD,21801,,410-548-4700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,38.39214,-75.5759,2015-01-06,60901,2015-02-10 18:41:46 UTC,P,,,2012-01-01,,,,,J1772
ELEC,UMASS AMHERST,"Campus Center Parking Garage Campus Center Way, 4th level",,Amherst,MA,01003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.3913478,-72.5293396,2015-04-23,61273,2015-04-23 07:46:26 UTC,,,,,,,,,J1772
ELEC,Firestone Store - Scottsdale - E Camelback Rd,7531 E Camelback Rd,,Scottsdale,AZ,85251,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.502022,-111.918873,2015-04-23,60776,2015-04-23 07:12:36 UTC,,,,,,,,,J1772
E85,US Department of Energy - Paducah Site,5600 Hobbs Rd,,West Paducah,KY,42086,,,E,,Private - Government only,,,,,,,,,,,,GPS,37.112428,-88.817532,2015-01-06,35191,2015-01-06 17:48:49 UTC,FG,8,U.S. Department of Energy,2009-11-15,,,,false,
LPG,Gas and Supply,319 Highway 50,Interstate Highway 30 at Highway 50,Greenville,TX,75401,,903-454-6565,E,,Public - Call ahead,"8am-5pm M-F, 8am-12pm Sat (Sat hours in winter only)",Cash D M V,,,,,,,,,,200-8,33.133817,-95.988157,2015-01-06,22231,2015-01-06 17:48:51 UTC,P,,,,,,false,,
ELEC,Bob Moore Nissan of Tulsa,8190 E Skelly Dr,,Tulsa,OK,74129,,918-628-0280,E,,Private,,,,,,,3,,,,,200-8,36.12136,-95.8839,2015-01-06,49059,2015-02-10 18:37:04 UTC,P,,,2012-04-30,,,,,J1772
CNG,Kansas City Water Services Department,11231 Bennington Ave,,Kansas City,MO,64134,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,200-8,38.91983219999999,-94.5141702,2015-02-03,25882,2015-02-03 18:10:08 UTC,LG,,,2005-03-15,,HD,,,
CNG,Freedom Waste Service,10129 US Highway 62 W,,Princeton,KY,42445,,270-365-6200,E,,Public - Call ahead,7:30am-3:30pm M-F,Checks Cash,,T,3000 3600,,,,,,,200-8,37.1044239,-87.9900679,2015-01-06,44513,2015-01-06 17:46:52 UTC,P,,,2012-05-24,,HD,,,
ELEC,Turner Hall Visitor Center,1201 Turner Hall,,College Park,MD,20742,,800-663-5633,E,,Public,MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.986111,-76.936775,2015-04-23,50377,2015-04-23 07:34:57 UTC,,,,,,,,,J1772
CNG,Kwik Trip #761,506 Cass St,,La Crosse,WI,54601,,608-782-6474,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,43.80835099999999,-91.24974399999999,2015-01-06,44847,2015-03-23 20:50:25 UTC,P,,,2012-05-21,,MD,,,
ELEC,PayPal,9999 N. 90th Street,,Scottsdale,AZ,85258,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,33.5769013,-111.8856522,2015-04-23,45272,2015-04-23 07:10:07 UTC,,,,,,,,,J1772
E85,Corner Store #1561,5600 N Tarrant Pkwy,,Fort Worth,TX,76137,,866-297-6093,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,32.8947789,-97.2662258,2015-04-03,62207,2015-04-03 17:56:21 UTC,P,,,2014-06-01,,,,false,
ELEC,Manhattan Towers,"1230 Rosecrans Avenue, Suite 150",,Manhattan Beach,CA,90266,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,33.901192,-118.3918839999,2015-04-23,62153,2015-04-23 07:13:25 UTC,,,,,,,,,J1772
ELEC,Dave Syverson Nissan,2310 E Main St,,Albert Lea,MN,56007,,507-373-1438,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,43.6578659,-93.333433,2015-01-06,60981,2015-02-10 18:37:16 UTC,P,,,2014-02-01,,,,,J1772
E85,Lawrence Berkeley National Laboratory,1 Cyclotron Rd,,Berkeley,CA,94720,,,E,,Private,Contact site access office for arrangements,Wright_Exp,,,,,,,,,,GPS,37.876706,-122.246067,2015-01-06,26874,2015-01-06 17:46:56 UTC,FG,8,U.S. Department of Energy,2005-04-15,,,,false,
ELEC,Gerweck Nissan,15407 S Monroe St,,Monroe,MI,48161,,734-457-0100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,GPS,41.900072,-83.412031,2015-01-06,49840,2015-02-10 18:45:24 UTC,P,,,2012-10-25,,,,,J1772
ELEC,Nissan of New Orleans,13050 I-10 Service Rd,,New Orleans,LA,70128,,504-245-5900,E,,Private,,,,,,,1,,,,,200-8,30.0568883,-89.9435247,2015-01-06,45871,2015-02-10 18:56:46 UTC,P,,,2012-01-31,,,,,J1772
ELEC,UM PTS,622 W Fayette St,,Baltimore,MD,21201,,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.290806,-76.624336,2015-04-23,43191,2015-04-23 08:07:36 UTC,,,,,,,,,NEMA520 J1772
LPG,Progas,21144 Main St,,Ranburne,AL,36273,,256-568-3984,E,,Public - Call ahead,7am-4pm M-F,A Checks Cash D M V,,,,,,,,,,200-8,33.5253501,-85.3534413,2015-01-06,34007,2015-01-06 17:48:50 UTC,P,,,,,,false,,
ELEC,Pinehurst Nissan,10910 S US Highway 15-501,,Southern Pines,NC,28387,,910-684-1010,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,35.160908,-79.421559,2015-01-06,47036,2015-02-10 18:29:37 UTC,P,,,2012-01-31,,,,,J1772
CNG,S&S Plumbing,3020 Airport Rd,,Pearcy,AR,71964,,,E,,Private,,,,Q,3600,,,,,,,200-8,34.4454883,-93.1939637,2015-04-03,34831,2015-04-03 16:57:48 UTC,P,,,2009-07-15,,LD,,,
LPG,INDOT - Markle Maintenance Unit,555 N Harrison St,,Markle,IN,46770,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,40.829748,-85.3412309,2015-01-06,42800,2015-01-06 17:49:40 UTC,SG,,,,,,false,,
ELEC,City of Spartanburg Municipal Parking Garage,177 W Broad St,,Spartanburg,SC,29306,,843-743-6736,E,,Public,24 hours daily; pay lot,,,,,,2,,,,,200-8,34.947824,-81.933309,2015-01-06,45783,2015-01-06 17:47:42 UTC,LG,,,2012-02-01,,,,,J1772
ELEC,Bergeron Motors,3525 Veterans Memorial Blvd,,Metairie,LA,70002,,,E,,Private,,,,,,,1,,,,,200-8,30.0033685,-90.1610484,2015-03-04,45651,2015-03-04 14:19:14 UTC,P,,,2012-02-29,,,,,J1772
ELEC,BMW GROUP ATL,1280 Hightower Trail,,Atlanta,GA,30350,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.9871768,-84.3452936,2015-04-23,65476,2015-04-23 08:37:44 UTC,,,,,,,,,J1772COMBO
LPG,Acorn Propane,908 S 27th Ave,27 Ave and Buckeye Rd,Phoenix,AZ,85009,,602-437-4660,E,,Public - Credit card after hours,"7am-4pm M-F, 8am-12pm Sat; Fuelmaster. Cash only on Saturdays.",A Checks Cash D M V,,,,,,,,,,200-8,33.439164,-112.117977,2015-01-06,35641,2015-01-06 17:48:11 UTC,P,,,,,,true,,
ELEC,East Washington Plaza,401 Kenilworth Drive,,Petaluma,CA,94952,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,38.244262,-122.627601,2015-04-23,63555,2015-04-23 07:13:31 UTC,,,,,,,,,J1772
ELEC,Spartanburg Public Works Building,801 Union St,,Spartanburg,SC,29302,,843-743-6736,E,,Public,24 hours daily,,,,,,2,,,,,200-8,34.941145,-81.9097309,2015-01-06,45787,2015-01-06 17:47:42 UTC,LG,,,2012-02-01,,,,,J1772
